age,gender,race,span_hisp_latin,marital_status,education_level,active_certification_license,disability,health_status,insurance_coverage_flag,citizenship,birth_country,immigration_period,employed_or_not,worker_class,industry,total_income,taxable_income,poverty_category,child_outside_household,child_support_flag,annual_child_support,household_status,metropolitan_status,state,region,household_income,financial_assistance_flag
32,1,4,2,7,46,2,2,2,1,5,301,24,1,1,10,55000,42711,4,2,0,0,1,1,25,1,55000,2
32,1,4,2,1,43,2,2,1,1,5,210,24,1,1,4,600036,429598,4,2,0,0,1,1,25,1,616072,2
27,2,4,2,1,44,2,2,1,1,5,210,24,7,0,0,16036,0,4,2,0,0,2,1,25,1,616072,2
23,1,1,2,7,40,2,2,1,1,1,57,0,3,1,11,25000,13000,3,2,0,0,5,1,25,1,25000,2
36,1,1,2,7,40,2,2,5,1,1,57,0,6,0,0,16810,0,3,2,0,0,1,1,25,1,16810,2
23,1,1,2,7,40,1,2,3,1,1,57,0,1,1,5,24251,12251,4,2,0,0,5,1,25,1,339051,2
29,1,4,2,7,45,2,2,2,1,4,427,21,1,1,10,67060,55060,4,2,0,0,1,1,25,1,354060,2
33,2,1,2,7,40,2,2,1,1,1,57,0,1,1,9,23690,11670,4,2,0,0,5,1,25,1,155828,2
38,2,1,2,1,42,2,1,3,1,1,57,0,1,6,5,1003,1334,4,2,0,0,5,1,25,1,155828,2
32,1,1,2,1,43,2,2,1,1,1,57,0,1,1,10,25331,0,4,2,0,0,6,1,25,1,155828,2
30,2,1,2,1,44,2,2,1,1,1,57,0,1,1,9,81111,142226,4,2,0,0,1,1,25,1,186226,2
30,1,1,2,1,43,2,2,1,1,1,57,0,1,1,4,105115,0,4,2,0,0,2,1,25,1,186226,2
23,1,1,2,7,40,2,1,3,1,1,57,0,4,1,1,3000,0,4,2,0,0,5,1,25,1,186661,2
30,1,1,1,7,44,1,2,1,1,1,57,0,1,1,10,83011,65511,4,2,0,0,1,1,25,1,155015,2
33,2,1,2,1,44,1,2,1,1,1,57,0,1,4,10,40601,129952,4,2,0,0,1,1,25,1,153952,2
31,1,1,2,1,43,2,2,1,1,1,57,0,1,1,9,113351,0,4,2,0,0,2,1,25,1,153952,2
23,2,4,2,7,43,2,2,3,1,4,207,16,1,2,13,52000,28000,4,2,0,0,5,1,25,1,297301,2
36,1,1,2,1,44,2,2,1,1,1,57,0,1,1,7,200028,198244,4,2,0,0,1,1,25,1,250034,2
36,2,1,2,1,44,2,2,1,1,1,57,0,1,4,10,50006,0,4,2,0,0,2,1,25,1,250034,2
33,1,1,2,7,39,2,2,1,1,1,57,0,1,1,5,21200,0,4,2,0,0,5,1,25,1,461601,2
33,1,1,2,1,44,2,2,1,1,1,57,0,1,1,8,534000,661000,4,2,0,0,1,1,25,1,685000,2
33,2,1,2,1,44,2,2,1,1,1,57,0,1,1,9,151000,0,4,2,0,0,2,1,25,1,685000,2
27,2,1,2,7,43,2,2,2,1,1,57,0,1,1,7,145020,125330,4,2,0,0,1,1,25,1,396030,2
24,2,1,2,7,39,2,2,2,1,1,57,0,1,1,11,21403,0,2,2,0,0,1,1,25,1,21403,2
26,2,1,2,7,39,2,2,2,1,1,57,0,1,1,11,30000,18000,4,2,0,0,5,1,25,1,142022,2
28,2,1,2,7,39,2,2,4,1,1,57,0,7,0,0,0,0,3,2,0,0,6,1,25,1,25000,2
25,1,4,2,1,44,2,2,1,1,1,57,0,1,1,9,62000,38000,4,2,0,0,1,1,25,1,63100,2
25,2,4,2,1,40,2,2,1,1,5,231,23,7,0,0,1100,0,4,2,0,0,2,1,25,1,63100,2
30,1,1,2,1,39,2,2,1,1,4,362,17,1,1,11,30000,0,4,2,0,0,2,1,25,1,91000,2
33,1,4,2,1,43,2,2,2,1,1,57,0,2,6,11,60825,56639,4,2,0,0,1,1,25,1,96030,2
32,2,4,2,1,44,2,2,2,1,1,57,0,1,4,10,35205,0,4,2,0,0,2,1,25,1,96030,2
38,2,1,2,7,43,2,2,2,1,1,57,0,1,1,9,81101,55844,4,2,0,0,1,1,25,1,81101,2
25,2,1,1,7,40,2,2,2,1,1,57,0,1,1,12,20020,8020,4,2,0,0,5,1,25,1,131581,2
34,1,1,2,5,44,2,1,2,1,1,57,0,2,1,9,180200,129180,4,2,0,0,1,1,25,1,233970,2
31,1,4,2,1,46,2,2,1,1,1,57,0,1,1,10,78075,83745,4,2,0,0,1,1,25,1,107745,2
31,2,4,2,1,46,2,2,1,1,5,207,21,1,1,9,29670,0,4,2,0,0,2,1,25,1,107745,2
35,2,2,1,5,37,2,2,2,1,5,329,10,1,1,10,17000,0,1,2,0,0,1,1,25,1,17000,2
32,1,1,2,7,39,2,2,3,1,1,57,0,1,1,5,50000,38000,4,2,0,0,5,1,25,1,134940,2
37,2,1,2,1,39,2,2,2,1,4,362,23,7,0,0,0,0,4,2,0,0,2,1,25,1,317000,2
38,2,1,2,1,43,2,2,2,1,1,57,0,1,1,9,52001,0,4,2,0,0,2,1,25,1,82001,2
28,1,1,2,7,40,1,2,1,2,1,57,0,1,1,6,46080,34080,4,2,0,0,5,1,25,1,67499,2
24,2,1,2,1,44,1,2,1,1,4,109,23,1,1,9,55000,0,4,2,0,0,2,1,25,1,123200,2
23,1,1,2,7,43,2,2,1,1,1,57,0,1,1,10,85323,73272,4,2,0,0,1,1,25,1,351563,2
27,1,1,2,1,39,2,2,1,1,1,57,0,1,1,9,42140,103241,4,2,0,0,1,1,25,1,132241,2
27,2,2,2,1,43,2,2,1,1,5,362,25,1,1,9,90101,0,4,2,0,0,2,1,25,1,132241,2
28,1,4,2,7,44,2,2,1,1,5,210,25,1,1,4,50000,38000,4,2,0,0,1,1,25,1,78002,2
24,1,1,2,7,43,2,2,2,1,1,57,0,1,1,3,60003,48003,4,2,0,0,1,1,25,1,60003,2
25,2,1,2,7,43,2,2,3,1,1,57,0,1,1,9,115010,91581,4,2,0,0,1,1,25,1,175010,2
27,2,1,2,3,44,1,2,1,2,1,57,0,1,4,10,50000,38000,4,2,0,0,5,1,25,1,475116,2
25,1,1,2,7,43,2,2,3,1,1,57,0,7,0,0,0,0,4,2,0,0,5,1,25,1,475116,2
24,1,1,2,7,43,2,2,2,1,1,57,0,1,1,12,115000,73000,4,2,0,0,1,1,25,1,281010,2
34,2,1,2,5,43,2,2,4,1,1,57,0,5,0,0,21659,0,4,2,0,0,1,1,25,1,21659,2
28,2,1,2,7,39,2,2,4,1,1,57,0,5,0,0,400,0,4,2,0,0,5,1,25,1,52661,2
33,1,4,2,1,39,2,2,2,1,4,207,22,1,1,11,12000,0,2,2,0,0,5,1,25,1,31779,2
31,2,4,2,1,39,2,2,2,1,4,207,22,1,1,11,10000,0,2,2,0,0,6,1,25,1,31779,2
25,1,1,2,7,43,2,2,2,1,5,212,25,7,0,0,33801,0,4,2,0,0,1,1,25,1,101412,2
27,1,1,2,7,43,2,2,2,1,1,57,0,1,1,8,40542,28542,4,2,0,0,1,1,25,1,97567,2
37,2,1,2,1,44,2,2,1,1,1,57,0,1,1,10,93055,173912,4,2,0,0,1,1,25,1,200612,2
37,1,1,2,1,44,2,2,1,1,1,57,0,1,1,8,107557,0,4,2,0,0,2,1,25,1,200612,2
38,2,4,2,1,46,1,2,3,1,1,57,0,1,1,10,339151,0,4,2,0,0,2,1,25,1,538907,2
27,2,4,2,3,44,1,2,1,1,5,229,25,4,1,10,59000,42512,4,2,0,0,5,1,25,1,173700,2
38,2,4,2,1,43,1,2,3,2,1,57,0,1,6,10,48001,0,4,2,0,0,2,1,25,1,141001,2
27,1,1,2,7,43,2,2,3,1,1,57,0,1,1,5,14540,2540,2,2,0,0,1,1,25,1,42592,2
25,1,4,2,7,43,2,2,2,1,4,210,15,1,1,9,85886,69477,4,2,0,0,1,1,25,1,85886,2
37,1,1,2,1,43,1,2,3,1,4,162,21,1,6,12,40001,56241,4,2,0,0,1,1,25,1,90502,2
38,2,1,2,7,44,1,2,2,1,1,57,0,2,4,10,73151,55151,4,2,0,0,1,1,25,1,120877,2
30,1,1,1,7,43,1,2,1,1,1,57,0,1,3,11,70200,43200,4,2,0,0,1,1,25,1,113801,2
38,2,4,2,5,44,2,2,1,1,4,242,19,1,1,10,72000,48483,4,2,0,0,1,1,25,1,72000,2
26,1,4,2,7,39,2,2,2,1,1,57,0,1,1,6,20011,8011,4,2,0,0,5,1,25,1,127575,2
26,1,1,2,7,39,2,2,1,2,1,57,0,1,1,6,40000,28000,4,2,0,0,1,1,25,1,73533,2
34,1,4,2,1,43,2,2,1,1,5,210,24,1,1,9,450036,341772,4,2,0,0,1,1,25,1,466072,2
34,2,4,2,1,43,2,2,1,1,5,210,24,6,0,0,16036,0,4,2,0,0,2,1,25,1,466072,2
35,1,1,2,1,43,1,2,1,1,1,57,0,1,4,10,70011,91510,4,2,0,0,1,1,25,1,135073,2
33,2,1,2,1,44,1,2,1,1,1,57,0,1,6,10,65062,0,4,2,0,0,2,1,25,1,135073,2
32,1,1,2,1,43,2,2,2,1,1,57,0,1,1,9,57700,83232,4,2,0,0,1,1,25,1,119940,2
32,2,1,2,1,44,2,2,3,1,1,57,0,1,4,10,62240,0,4,2,0,0,2,1,25,1,119940,2
31,2,1,2,7,39,2,2,1,1,1,57,0,1,1,11,20001,8001,4,1,2,0,5,1,25,1,95303,2
26,2,1,2,7,37,2,2,2,1,1,57,0,7,0,0,0,0,4,2,0,0,5,1,25,1,95303,2
24,1,1,2,7,37,2,2,1,1,1,57,0,1,1,11,20000,8000,4,2,0,0,5,1,25,1,95303,2
30,2,1,2,7,39,2,2,1,1,1,57,0,1,1,10,32101,12101,4,2,0,0,5,1,25,1,95303,2
38,1,1,2,1,39,1,2,1,1,1,57,0,1,1,5,70102,0,4,2,0,0,2,1,25,1,100604,2
27,1,4,2,7,43,2,2,1,1,1,57,0,1,4,10,30000,18000,4,2,0,0,5,1,25,1,82010,2
33,2,1,2,1,46,2,2,2,1,4,163,14,1,1,10,28152,94679,4,2,0,0,1,1,25,1,118679,2
33,1,1,2,1,43,2,2,3,1,1,57,0,1,1,4,90527,0,4,2,0,0,2,1,25,1,118679,2
33,2,4,2,1,44,2,2,2,1,4,207,17,1,1,10,74126,247457,4,2,0,0,1,1,25,1,274157,2
33,1,4,2,1,45,2,2,2,1,4,207,17,1,1,4,200031,0,4,2,0,0,2,1,25,1,274157,2
30,1,4,2,7,43,2,2,4,1,1,57,0,1,1,5,140002,118069,4,2,0,0,5,1,25,1,174202,2
31,1,4,2,1,44,2,2,2,1,1,57,0,1,1,9,100001,137112,4,2,0,0,1,1,25,1,181112,2
33,2,4,2,1,44,2,2,2,1,1,57,0,1,1,9,81111,0,4,2,0,0,2,1,25,1,181112,2
26,1,1,2,7,43,2,2,1,1,1,57,0,1,4,13,75000,59436,4,2,0,0,5,1,25,1,289040,2
35,2,1,2,7,44,1,2,3,1,1,57,0,1,6,10,11751,0,1,2,0,0,1,1,25,1,11751,2
26,1,1,2,7,43,2,2,1,1,1,57,0,1,1,5,71204,38204,4,2,0,0,1,1,25,1,259083,2
33,2,1,1,1,40,1,2,1,1,1,57,0,1,1,10,13011,90622,4,2,0,0,1,1,25,1,117778,2
31,1,1,2,1,40,2,2,1,1,1,57,0,1,1,6,104767,0,4,2,0,0,2,1,25,1,117778,2
33,1,4,2,7,44,2,2,3,1,5,207,21,1,1,9,36000,24000,4,2,0,0,1,1,25,1,73500,2
36,2,2,2,1,43,1,2,2,1,4,416,18,1,1,9,125002,161004,4,2,0,0,1,1,25,1,185004,2
29,1,6,2,1,39,2,2,2,1,1,57,0,1,1,4,60002,0,4,2,0,0,2,1,25,1,185004,2
28,2,1,2,7,43,2,2,3,1,1,57,0,1,1,5,10010,0,4,2,0,0,5,1,25,1,231040,2
26,1,1,2,7,39,2,2,3,1,1,57,0,1,1,6,85010,73010,4,2,0,0,5,1,25,1,231040,2
32,2,1,2,7,44,1,2,1,1,1,57,0,1,1,10,42000,30000,4,2,0,0,1,1,25,1,102000,2
30,1,1,1,7,46,2,2,2,1,1,57,0,1,1,10,55000,43000,4,2,0,0,1,1,25,1,147448,2
36,1,1,2,5,39,1,2,2,1,1,57,0,1,1,4,30013,18013,4,1,1,8364,5,1,25,1,87139,2
27,2,4,2,7,43,2,2,1,1,1,57,0,1,1,9,115010,96491,4,2,0,0,1,1,25,1,115010,2
35,1,1,2,1,39,1,2,2,1,1,57,0,1,1,3,233100,0,4,2,0,0,2,1,25,1,362200,2
35,1,1,2,1,40,2,2,3,1,1,57,0,1,1,5,422224,399436,4,1,1,19200,1,1,25,1,620009,2
34,2,1,2,1,40,1,2,3,1,1,57,0,7,0,0,1212,0,4,2,0,0,2,1,25,1,620009,2
37,2,1,2,7,44,2,2,1,1,1,57,0,2,1,7,55027,41312,4,2,0,0,6,1,25,1,620009,2
36,1,1,2,7,40,2,2,2,1,1,57,0,1,1,5,31492,13000,4,2,0,0,6,1,25,1,620009,2
36,2,1,2,7,44,2,2,1,1,1,57,0,2,1,7,55027,43012,4,2,0,0,6,1,25,1,620009,2
36,2,1,2,7,44,2,2,1,1,1,57,0,2,1,7,55027,37012,4,2,0,0,6,1,25,1,620009,2
33,2,1,2,7,41,1,2,2,1,1,57,0,1,1,10,19200,7200,4,2,0,0,5,1,25,1,50000,2
26,1,1,2,7,43,2,2,2,1,1,57,0,1,1,9,91601,74601,4,2,0,0,1,1,25,1,195101,2
32,1,6,1,1,31,2,2,3,1,5,399,21,1,1,12,40005,31005,4,2,0,0,1,1,25,1,55005,2
30,2,6,1,1,32,2,2,3,1,4,399,21,1,1,9,15000,0,4,2,0,0,2,1,25,1,55005,2
38,1,6,1,1,33,2,2,4,1,5,313,16,1,1,11,18500,0,1,2,0,0,1,1,25,1,18500,2
35,2,6,1,1,33,2,2,3,1,5,313,16,7,0,0,0,0,1,2,0,0,2,1,25,1,18500,2
38,1,1,1,7,39,2,1,4,1,2,73,7,7,0,0,10660,0,2,2,0,0,1,1,25,1,20324,2
32,2,2,2,1,44,2,2,2,1,1,57,0,1,4,13,70001,208304,4,2,0,0,1,1,25,1,235004,2
32,1,6,1,1,45,1,2,2,1,4,364,18,1,1,10,165003,0,4,2,0,0,2,1,25,1,235004,2
34,2,1,1,1,43,2,2,2,1,5,364,25,7,0,0,4,711857,4,2,0,0,1,1,25,1,750157,2
27,1,1,1,7,43,2,2,1,1,5,303,25,7,0,0,20000,0,4,2,0,0,1,1,25,1,60000,1
31,2,1,1,1,44,2,2,1,1,4,364,23,1,1,9,86007,127557,4,2,0,0,1,1,25,1,151557,2
27,1,1,1,1,43,2,2,1,1,5,364,24,1,1,4,65550,0,4,2,0,0,2,1,25,1,151557,2
32,2,1,1,1,45,2,2,1,1,1,57,0,1,1,5,86007,162417,4,2,0,0,1,1,25,1,186417,2
31,1,1,1,1,46,2,2,1,1,5,370,25,1,1,10,100410,0,4,2,0,0,2,1,25,1,186417,2
25,1,1,2,7,44,2,2,2,1,1,57,0,1,1,9,64295,56951,4,2,0,0,1,1,25,1,183495,2
33,2,1,1,7,39,2,2,2,1,5,312,18,1,1,11,31200,19200,4,2,0,0,1,1,25,1,130777,2
35,1,1,2,1,44,2,2,1,1,1,57,0,1,1,8,795400,796910,4,2,0,0,1,1,25,1,826010,2
34,2,1,1,1,44,2,2,1,1,1,57,0,1,5,10,30610,0,4,2,0,0,2,1,25,1,826010,2
23,2,1,2,7,40,2,2,4,1,1,57,0,1,1,10,82001,62001,4,2,0,0,5,1,25,1,604003,2
34,2,1,2,1,43,2,2,1,1,1,57,0,1,1,11,78006,339418,4,2,0,0,1,1,25,1,380018,2
33,1,1,2,1,43,2,2,1,2,1,57,0,1,1,11,302012,0,4,2,0,0,2,1,25,1,380018,2
27,1,1,2,7,44,2,2,2,1,1,57,0,1,1,10,122402,18002,4,2,0,0,1,1,25,1,401402,1
32,1,3,2,1,43,2,2,2,1,1,57,0,1,1,11,78600,89600,4,2,0,0,1,1,25,1,113600,2
26,2,1,2,1,39,2,2,2,1,5,213,23,1,1,11,35000,0,4,2,0,0,2,1,25,1,113600,2
36,2,1,2,1,46,2,2,2,1,1,57,0,7,0,0,28910,123854,4,2,0,0,1,1,25,1,148471,2
36,2,4,2,1,43,2,2,3,1,5,210,21,1,4,10,35140,69140,4,2,0,0,1,1,25,1,93140,2
38,1,4,2,1,44,2,2,3,1,5,210,21,1,1,4,58000,0,4,2,0,0,2,1,25,1,93140,2
24,1,1,2,7,39,2,2,3,1,1,57,0,4,1,3,0,0,4,2,0,0,5,1,25,1,84808,2
27,2,1,2,1,39,2,2,2,1,5,100,22,1,1,10,35051,33562,4,2,0,0,1,1,25,1,57562,2
31,1,1,2,1,40,2,2,2,1,5,100,22,4,1,9,22511,0,4,2,0,0,2,1,25,1,57562,2
34,1,4,2,3,43,2,2,1,1,5,207,25,7,0,0,11801,0,1,2,0,0,1,1,25,1,11801,2
28,2,4,2,1,44,2,2,3,1,4,210,17,1,1,9,66003,112006,4,2,0,0,1,1,25,1,136006,2
32,1,4,2,1,44,2,2,3,1,5,210,23,1,1,8,70003,0,4,2,0,0,2,1,25,1,136006,2
25,1,4,2,7,44,2,2,2,1,5,210,25,1,1,9,40200,28200,4,2,0,0,1,1,25,1,120200,2
32,2,1,2,1,44,1,2,1,1,1,57,0,1,4,10,71025,237185,4,2,0,0,1,1,25,1,266685,2
32,1,1,2,1,43,2,2,1,1,1,57,0,1,1,9,195660,0,4,2,0,0,2,1,25,1,266685,2
33,2,1,2,1,40,2,2,2,1,1,57,0,1,1,10,33000,50000,4,2,0,0,1,1,25,1,74000,2
38,1,1,2,1,40,2,2,2,1,1,57,0,1,1,4,41000,0,4,2,0,0,2,1,25,1,74000,2
37,1,1,2,1,46,2,2,2,1,4,104,17,1,1,4,188027,190859,4,2,0,0,1,1,25,1,313955,2
33,2,4,2,1,44,2,2,1,1,4,207,16,1,6,9,115528,0,4,2,0,0,2,1,25,1,313955,2
27,1,4,2,7,43,2,2,2,1,4,220,14,1,1,5,12000,0,4,2,0,0,5,1,25,1,161542,2
33,2,1,2,7,44,1,2,4,1,1,57,0,1,1,9,64001,52001,4,2,0,0,1,1,25,1,97493,2
25,1,4,2,7,43,2,2,3,1,5,207,25,7,0,0,18002,0,3,2,0,0,1,1,25,1,54010,1
33,1,4,2,7,43,2,2,2,1,4,233,18,1,1,5,61003,49003,4,2,0,0,1,1,25,1,125215,2
36,1,6,2,1,39,2,2,2,1,5,362,19,1,1,11,54560,64611,4,2,0,0,1,1,25,1,88611,2
34,2,6,2,1,37,2,2,2,1,5,362,19,1,1,9,34051,0,4,2,0,0,2,1,25,1,88611,2
36,2,1,2,1,44,2,2,2,1,1,57,0,1,2,13,1,0,4,2,0,0,2,1,25,1,173004,2
31,2,1,2,1,44,1,2,1,1,1,57,0,7,0,0,2914,170493,4,2,0,0,1,1,25,1,211693,2
35,1,4,2,1,46,1,2,1,1,1,57,0,1,4,10,208779,0,4,2,0,0,2,1,25,1,211693,2
33,2,1,2,2,46,1,2,2,1,1,57,0,1,1,9,125155,0,4,2,0,0,2,1,25,1,255867,2
28,1,1,2,7,37,2,2,3,1,5,362,24,1,1,3,53000,41000,4,2,0,0,1,1,25,1,59000,2
23,1,4,2,7,43,2,2,1,1,1,57,0,7,0,0,8842,0,1,2,0,0,1,1,25,1,8842,2
38,2,1,2,1,43,2,2,1,1,1,57,0,1,1,9,44400,159000,4,2,0,0,1,1,25,1,183000,2
30,1,1,2,1,43,2,2,1,1,1,57,0,1,1,4,66080,42215,4,2,0,0,1,1,25,1,66215,2
33,2,1,2,1,42,2,2,1,1,1,57,0,7,0,0,135,0,4,2,0,0,2,1,25,1,66215,2
26,2,4,2,7,43,2,2,1,1,1,57,0,1,1,10,57223,0,4,2,0,0,1,1,25,1,83248,1
36,1,4,2,1,44,2,2,1,1,5,210,25,1,1,8,0,0,1,2,0,0,1,1,25,1,0,2
37,2,4,2,1,46,2,2,1,1,5,210,25,7,0,0,0,0,1,2,0,0,2,1,25,1,0,2
33,1,1,2,1,44,2,2,2,1,5,138,25,7,0,0,105270,226540,4,2,0,0,1,1,25,1,250540,2
36,2,1,2,1,46,2,2,2,1,5,138,25,1,1,6,145270,0,4,2,0,0,2,1,25,1,250540,2
34,2,1,2,1,43,1,2,1,1,1,57,0,1,1,11,121800,158814,4,2,0,0,1,1,25,1,182814,2
25,1,1,2,7,40,2,2,1,1,1,57,0,1,1,5,1700,0,4,2,0,0,5,1,25,1,88954,2
36,2,1,2,1,39,2,2,2,1,4,362,17,7,0,0,0,0,4,2,0,0,2,1,25,1,40100,2
23,2,4,2,7,43,2,2,2,1,1,57,0,1,1,9,47207,31527,4,2,0,0,1,1,25,1,126257,2
31,1,4,2,1,43,2,2,2,1,1,57,0,1,1,5,88011,89031,4,2,0,0,1,1,25,1,113031,2
33,2,4,2,1,43,2,2,2,1,1,57,0,1,1,4,25020,0,4,2,0,0,2,1,25,1,113031,2
36,1,4,2,1,45,1,2,1,1,5,229,21,1,1,10,413040,606480,4,2,0,0,1,1,25,1,673080,2
35,2,4,2,1,45,1,2,1,1,5,229,21,1,1,10,260040,0,4,2,0,0,2,1,25,1,673080,2
35,2,1,2,1,44,2,2,1,1,1,57,0,7,0,0,3802,330432,4,2,0,0,1,1,25,1,408622,2
34,1,1,2,1,43,2,2,1,1,1,57,0,1,1,9,404820,0,4,2,0,0,2,1,25,1,408622,2
32,1,1,2,1,44,2,2,2,1,1,57,0,1,4,13,98506,152219,4,2,0,0,1,1,25,1,176119,2
29,2,1,2,1,43,2,2,2,1,1,57,0,1,1,8,77613,0,4,2,0,0,2,1,25,1,176119,2
35,1,1,2,1,43,2,2,1,1,1,57,0,1,1,4,71253,87253,4,2,0,0,1,1,25,1,111253,2
36,1,1,1,1,35,2,2,1,1,5,312,19,1,1,11,18000,0,1,2,0,0,1,1,25,1,18000,2
37,1,1,2,7,40,2,2,3,1,1,57,0,1,1,4,14500,2500,4,2,0,0,1,1,25,1,89602,2
33,2,1,2,4,43,2,2,4,1,1,57,0,6,0,0,9600,0,4,2,0,0,5,1,25,1,107745,2
38,2,4,2,5,39,2,2,3,1,4,207,20,1,1,4,43621,16001,4,2,0,0,1,1,25,1,43621,2
31,2,1,2,7,40,1,2,1,1,1,57,0,1,1,10,26700,14700,4,2,0,0,1,1,25,1,83901,2
29,2,1,2,7,44,1,1,3,1,1,57,0,7,0,0,37098,20148,4,2,0,0,1,1,25,1,37098,1
25,2,1,2,7,43,2,2,1,1,1,57,0,1,1,11,32270,20270,4,2,0,0,5,1,25,1,302188,2
27,1,1,2,7,46,1,2,1,1,1,57,0,1,1,10,75040,63040,4,2,0,0,1,1,25,1,127117,2
36,1,1,2,1,43,2,2,1,1,1,57,0,7,0,0,4050,4536,4,2,0,0,5,1,25,1,246756,2
36,2,1,2,1,42,1,2,1,1,1,57,0,1,1,10,24486,0,4,2,0,0,6,1,25,1,246756,2
28,1,1,2,7,43,1,2,1,1,1,57,0,1,4,10,17000,5000,4,2,0,0,5,1,25,1,170214,2
32,1,1,2,6,40,2,1,2,1,1,57,0,1,1,5,12000,0,1,2,0,0,1,1,25,1,27000,2
25,1,1,2,7,39,2,1,2,1,1,57,0,1,1,5,35170,23170,4,2,0,0,5,1,25,1,256309,2
24,2,1,2,7,39,2,2,2,1,1,57,0,1,1,10,40170,28170,4,2,0,0,5,1,25,1,256309,2
27,1,4,2,1,44,2,2,2,1,5,210,23,1,1,4,112050,88050,4,2,0,0,1,1,25,1,112050,2
26,2,4,2,1,43,2,2,1,1,5,210,25,7,0,0,0,0,4,2,0,0,2,1,25,1,112050,2
33,1,1,2,7,43,2,2,2,1,1,57,0,1,1,10,65513,55113,4,2,0,0,1,1,25,1,171611,2
23,1,1,2,7,41,2,2,1,1,1,57,0,1,1,3,18010,6010,4,2,0,0,5,1,25,1,328011,2
29,2,4,2,1,44,2,2,2,1,5,207,24,1,1,4,72595,134914,4,2,0,0,1,1,25,1,158914,2
26,1,4,2,1,44,2,2,1,1,5,207,22,1,1,4,86319,0,4,2,0,0,2,1,25,1,158914,2
35,1,1,2,7,43,2,2,1,1,1,57,0,1,1,8,35150,23150,4,2,0,0,1,1,25,1,107154,2
25,1,1,2,7,43,2,2,3,1,1,57,0,1,1,5,81280,69280,4,2,0,0,5,1,25,1,107132,2
37,2,1,2,1,44,2,2,3,1,5,109,23,7,0,0,125,0,4,2,0,0,2,1,25,1,109653,2
34,1,1,2,7,39,2,2,2,1,1,57,0,1,1,9,70579,58486,4,2,0,0,1,1,25,1,140589,2
24,1,2,2,7,39,2,2,1,1,1,57,0,4,1,4,35000,23000,4,2,0,0,5,1,25,1,92000,2
35,1,1,2,1,44,1,2,1,1,1,57,0,1,1,10,112500,108504,4,2,0,0,1,1,25,1,134504,2
34,2,1,2,1,40,2,2,1,1,1,57,0,1,1,11,22004,0,4,2,0,0,2,1,25,1,134504,2
25,1,1,2,7,39,1,2,1,1,1,57,0,1,1,3,75000,57000,4,2,0,0,5,1,25,1,908340,2
24,2,1,1,7,43,1,2,1,1,1,57,0,1,1,8,45000,33000,4,2,0,0,1,1,25,1,147000,2
25,2,1,1,7,43,2,2,1,1,1,57,0,1,1,8,102000,72000,4,2,0,0,6,1,25,1,147000,2
37,1,4,2,3,46,2,2,2,1,5,210,22,1,1,10,122059,102365,4,2,0,0,1,1,25,1,122059,2
36,2,1,1,1,43,2,2,1,1,5,303,25,7,0,0,0,78052,4,2,0,0,1,1,25,1,102052,2
35,1,1,2,1,43,1,2,1,1,1,57,0,1,1,3,102052,0,4,2,0,0,2,1,25,1,102052,2
38,1,1,1,7,36,2,2,2,1,1,57,0,7,0,0,0,0,4,2,0,0,6,1,25,1,541163,2
34,2,1,2,1,40,2,2,2,1,1,57,0,1,1,10,55950,120533,4,2,0,0,1,1,25,1,144972,2
29,2,2,2,1,43,2,2,2,1,1,57,0,1,1,7,61602,108149,4,2,0,0,1,1,25,1,132642,2
29,1,2,2,1,42,2,2,2,1,4,128,19,1,1,4,71040,0,4,2,0,0,2,1,25,1,132642,2
38,2,2,2,7,44,2,2,1,1,1,57,0,1,1,10,101056,89056,4,2,0,0,1,1,25,1,101056,2
35,1,4,2,3,46,2,2,1,1,5,215,21,7,0,0,0,0,1,2,0,0,1,1,25,1,0,2
24,1,4,2,7,43,2,2,2,1,5,207,23,7,0,0,36080,0,4,2,0,0,1,1,25,1,36080,2
31,2,1,2,1,44,1,2,1,1,1,57,0,1,1,4,101314,178400,4,2,0,0,1,1,25,1,202400,2
33,1,1,2,1,43,2,2,1,1,1,57,0,1,1,9,101086,0,4,2,0,0,2,1,25,1,202400,2
32,1,2,2,7,43,2,2,1,1,1,57,0,1,1,8,100302,88302,4,2,0,0,1,1,25,1,100302,2
38,1,1,2,1,44,2,2,1,1,1,57,0,1,1,4,120520,256720,4,2,0,0,1,1,25,1,280720,2
38,2,1,2,1,44,1,2,1,1,1,57,0,1,1,10,160200,0,4,2,0,0,2,1,25,1,280720,2
36,2,4,2,1,43,2,2,3,1,5,210,25,7,0,0,5,76005,4,2,0,0,1,1,25,1,100005,2
35,1,4,2,1,43,2,2,3,1,5,210,24,1,1,9,100000,0,4,2,0,0,2,1,25,1,100005,2
27,2,1,2,7,43,2,2,2,1,1,57,0,1,1,9,145455,133655,4,2,0,0,1,1,25,1,195575,2
33,2,1,2,1,44,2,2,1,1,1,57,0,1,1,10,178000,0,4,2,0,0,2,1,25,1,223100,2
32,2,1,2,1,43,1,2,1,1,1,57,0,1,1,10,61005,112015,4,2,0,0,1,1,25,1,136015,2
35,1,1,2,1,39,2,2,1,1,1,57,0,1,1,3,75010,0,4,2,0,0,2,1,25,1,136015,2
27,1,1,2,7,39,2,1,1,1,1,57,0,6,0,0,26400,0,4,2,0,0,5,1,25,1,57510,2
